name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime
240;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
241;0.03;True;0.0;False;0.02;False;TO;TO;TO;0.05;False;0.03;False;0.04;False;ERR
242;0.0;False;0.0;False;ERR;ERR;ERR;ERR;ERR;0.07;False;0.04;False;0.05;False;ERR
243;0.02;False;0.06;False;0.04;False;0.46;False;0.318672199;0.12;False;0.15;False;0.03;False;ERR
244;TO;TO;TO;TO;ERR;ERR;0.17;False;0.123837854;TO;TO;TO;TO;TO;TO;ERR
245;ERR;ERR;TO;TO;4.93;False;ERR;ERR;ERR;39.75;False;41.16;False;TO;TO;ERR
246;0.01;False;0.0;False;0.01;False;1.27;False;0.19452431399999992;0.06;False;0.05;False;0.04;False;ERR
247;ERR;ERR;0.01;True;0.0;True;0.51;False;0.152610493;ERR;ERR;0.05;False;0.04;True;ERR
248;ERR;ERR;0.01;False;ERR;ERR;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
249;0.02;False;0.43;False;0.53;False;ERR;ERR;ERR;0.18;False;ERR;ERR;1.13;False;ERR
250;ERR;ERR;0.0;False;0.0;False;0.03;False;2.831000000000361e-05;0.07;False;0.06;False;0.03;False;ERR
251;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
252;0.01;False;3.07;False;4.48;False;ERR;ERR;ERR;0.26;False;2.52;False;9.49;False;ERR
253;ERR;ERR;0.01;False;0.01;False;10.52;False;0.0020441319999999763;0.05;False;0.04;False;0.05;False;ERR
254;ERR;ERR;0.01;True;0.0;True;TO;TO;TO;0.07;True;0.07;True;0.06;True;ERR
255;0.02;False;0.01;False;0.01;False;2.01;False;0.14005248000000003;0.06;False;0.06;False;0.04;False;ERR
256;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;True;0.04;True;ERR
257;0.16;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.05;True;ERR
258;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
259;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.05;False;ERR
260;0.02;False;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
261;0.02;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
262;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;ERR;ERR;0.04;False;ERR
263;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.05;False;0.05;True;ERR
264;TO;TO;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;True;0.02;True;ERR
265;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
266;ERR;ERR;0.02;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.04;True;ERR
267;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
268;0.01;False;4.46;False;0.01;False;0.3;False;0.071668382;0.77;False;0.07;False;8.47;False;ERR
269;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
270;0.01;False;0.02;False;0.01;False;7.21;False;0.09686327700000064;0.07;False;0.04;False;0.04;False;ERR
271;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False;ERR
272;0.0;False;0.1;False;0.01;False;TO;TO;TO;0.09;False;0.22;False;0.57;False;ERR
273;0.01;False;0.02;False;0.03;False;9.12;False;0.18523834499999925;ERR;ERR;ERR;ERR;ERR;ERR;ERR
274;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.09;False;0.05;True;ERR
275;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.02;False;ERR
276;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.06;False;ERR
277;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
278;0.01;False;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;ERR;ERR;0.05;True;ERR
279;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
280;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
281;0.01;False;0.43;False;1.06;False;ERR;ERR;ERR;0.17;False;0.55;False;1.86;False;ERR
282;0.01;False;0.01;False;0.01;False;17.45;False;0.09588169600000285;0.06;False;0.04;False;0.03;False;ERR
283;ERR;ERR;0.01;True;0.01;True;TO;TO;TO;0.07;True;0.03;True;0.05;True;ERR
284;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.02;False;ERR
285;0.01;False;TO;TO;0.0;False;ERR;ERR;ERR;TO;TO;1.41;False;TO;TO;ERR
286;ERR;ERR;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
287;ERR;ERR;0.01;False;0.01;False;1.66;False;0.20263901200000012;0.06;False;0.03;False;0.05;False;ERR
288;32.71;True;0.01;True;0.01;True;1.83;True;0.42674247600000004;0.06;True;0.09;True;0.04;True;ERR
289;ERR;ERR;0.01;True;0.01;True;0.18;True;0.143428043;0.06;True;0.09;True;0.03;True;ERR
290;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False;ERR
291;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False;ERR
292;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
293;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
294;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
295;0.01;False;0.01;False;0.01;False;0.16;False;0.10548858600000001;0.07;False;0.04;False;0.04;False;ERR
296;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
297;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.04;False;0.03;False;ERR
298;0.01;False;0.0;True;0.0;True;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
299;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
300;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.09;False;0.05;True;ERR
301;0.01;False;0.01;False;0.01;False;2.59;False;0.18573021499999998;0.08;False;0.07;False;0.03;False;ERR
302;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
303;TO;TO;TO;TO;4.74;True;ERR;ERR;ERR;39.59;True;TO;TO;TO;TO;ERR
304;0.02;False;TO;TO;ERR;ERR;0.24;False;0.157063957;TO;TO;TO;TO;TO;TO;ERR
305;0.14;True;0.01;True;0.01;True;ERR;ERR;ERR;0.08;True;0.04;False;0.06;True;ERR
306;TO;TO;0.01;True;0.02;True;3.18;True;1.529870899;0.07;True;0.04;True;0.04;True;ERR
307;0.01;False;0.01;False;0.0;False;1.99;False;0.0665294059999999;0.07;False;0.04;False;0.04;False;ERR
308;0.02;False;TO;TO;0.01;False;0.7;False;0.0005079209999999668;TO;TO;TO;TO;TO;TO;ERR
309;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;TO;TO;0.06;True;ERR
310;0.01;False;0.01;False;0.01;False;1.63;False;0.24874129899999997;0.04;False;ERR;ERR;0.04;False;ERR
311;0.11;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
312;0.01;False;0.87;False;0.01;False;ERR;ERR;ERR;1.07;False;0.16;False;0.19;False;ERR
313;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
314;0.23;True;0.01;True;0.01;True;0.05;True;0.027410758000000007;0.06;True;0.04;True;0.04;True;ERR
315;1.72;True;0.01;True;0.01;True;0.22;True;0.11810815799999999;0.05;True;0.1;True;0.05;True;ERR
316;0.01;False;41.21;False;2.55;False;ERR;ERR;ERR;6.2;False;31.51;False;0.27;False;ERR
317;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;12.89;False;0.77;False;TO;TO;ERR
318;0.01;False;77.27;True;0.46;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
319;0.02;False;78.13;True;0.64;True;ERR;ERR;ERR;0.2;True;45.44;False;1.76;True;ERR
320;3.3;True;0.01;True;0.01;True;2.87;True;0.5031722429999999;0.07;True;26.61;False;0.04;True;ERR
321;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
322;0.01;False;0.01;True;0.01;True;0.14;True;0.05161768200000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR
323;0.02;False;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.03;False;0.05;True;ERR
324;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
325;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.06;True;ERR
326;ERR;ERR;0.01;False;0.01;False;2.74;False;0.2284146589999998;0.06;False;0.09;False;0.04;False;ERR
327;0.01;False;0.01;False;0.0;False;0.19;False;8.600100000000221e-05;0.06;False;0.04;False;0.03;False;ERR
328;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
329;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.02;False;0.03;False;ERR
330;0.02;False;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
331;0.02;False;0.0;True;0.0;True;1.29;True;0.3311496909999999;0.06;True;0.08;True;0.05;True;ERR
332;0.01;False;0.0;False;0.01;False;0.73;False;0.12692623700000005;0.05;False;0.03;False;0.02;False;ERR
333;0.01;False;TO;TO;0.02;False;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
334;0.01;False;11.62;False;0.01;False;ERR;ERR;ERR;1.88;False;0.1;False;18.23;False;ERR
335;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.04;True;ERR
336;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False;ERR
337;0.02;False;0.01;False;0.01;False;0.46;False;0.055412094999999995;0.07;False;0.03;False;0.05;False;ERR
338;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.12;False;0.04;True;ERR
339;0.0;False;0.0;True;0.0;True;4.25;True;0.270699091;ERR;ERR;ERR;ERR;ERR;ERR;ERR
340;0.01;False;0.11;False;0.01;False;0.69;False;0.08579834600000008;0.22;False;0.32;False;0.03;False;ERR
341;0.02;False;0.82;False;0.01;False;ERR;ERR;ERR;0.15;False;0.24;False;1.35;False;ERR
342;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False;ERR
343;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
344;0.0;False;0.44;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
345;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
346;0.85;True;0.01;True;0.01;True;0.39;True;0.308932419;0.06;True;0.08;False;0.03;True;ERR
347;0.01;False;0.01;False;0.01;False;0.62;False;0.068802859;0.05;False;0.05;False;0.03;False;ERR
348;0.02;False;0.01;False;0.01;False;5.1;False;0.1648332950000002;0.07;False;0.04;False;0.03;False;ERR
349;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
350;0.01;False;0.01;False;0.01;False;0.04;False;2.8230000000004085e-05;0.06;False;0.03;False;0.04;False;ERR
351;ERR;ERR;0.01;False;0.0;False;TO;TO;TO;0.06;False;0.04;False;0.05;False;ERR
352;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.03;False;0.04;False;ERR
353;0.01;False;0.08;False;0.01;False;ERR;ERR;ERR;0.08;False;0.05;False;0.19;False;ERR
354;0.01;True;0.01;True;0.01;True;0.54;True;0.1404111;0.06;True;ERR;ERR;0.05;True;ERR
355;11.01;True;0.01;True;0.01;True;0.89;True;0.45665001699999996;0.07;True;0.07;True;0.04;True;ERR
356;ERR;ERR;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False;ERR
357;0.02;False;0.0;False;0.01;False;39.87;False;0.8855846549999953;0.06;False;0.07;False;0.04;False;ERR
358;0.01;False;6.32;False;0.01;False;ERR;ERR;ERR;1.1;False;1.42;False;3.54;False;ERR
359;0.01;True;0.01;True;0.01;True;0.83;True;0.08779033799999991;0.05;True;0.05;False;0.05;True;ERR
360;0.0;False;0.01;False;0.0;False;7.08;False;0.2700886899999997;0.06;False;0.02;False;0.04;False;ERR
361;0.02;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.03;False;ERR
362;0.01;False;0.71;False;0.08;False;ERR;ERR;ERR;0.24;False;0.27;False;0.04;False;ERR
363;0.02;False;0.07;False;0.41;False;ERR;ERR;ERR;0.11;False;0.25;False;0.5;False;ERR
364;0.01;False;0.0;True;0.01;True;18.31;True;0.29324134299999827;0.07;True;0.1;False;0.03;True;ERR
365;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;0.04;True;0.03;True;ERR
366;0.01;False;0.01;True;0.01;True;6.24;True;0.30232181199999975;ERR;ERR;ERR;ERR;ERR;ERR;ERR
367;0.01;False;0.69;False;0.02;False;ERR;ERR;ERR;0.22;False;0.84;False;0.05;False;ERR
368;0.02;False;48.0;False;2.53;False;ERR;ERR;ERR;5.62;False;32.11;False;0.15;False;ERR
369;0.01;False;0.0;False;0.0;False;TO;TO;TO;0.07;False;0.05;False;0.03;False;ERR
370;0.01;False;0.01;True;0.01;True;9.39;True;0.2153612349999996;ERR;ERR;ERR;ERR;ERR;ERR;ERR
371;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
372;0.0;False;0.01;True;0.01;True;6.57;True;0.20898538799999944;ERR;ERR;ERR;ERR;ERR;ERR;ERR
373;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.07;False;0.05;False;0.05;False;ERR
374;0.02;False;0.01;False;0.01;False;0.71;False;0.21094961099999998;0.06;True;0.06;False;0.02;False;ERR
375;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
376;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.05;False;ERR
377;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
378;0.13;True;0.02;True;0.02;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
379;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.03;True;0.04;True;ERR
380;0.01;False;0.01;False;0.01;False;83.34;False;0.23919592999999395;0.08;False;0.05;False;0.04;False;ERR
381;0.49;True;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
382;0.02;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False;ERR
383;0.01;False;0.01;False;0.0;False;0.37;False;0.256651647;0.06;False;0.06;False;0.03;False;ERR
384;87.5;True;0.01;True;0.01;True;0.48;True;0.437632507;0.06;True;3.67;False;0.04;True;ERR
385;0.01;False;0.59;False;0.01;False;ERR;ERR;ERR;0.28;False;ERR;ERR;0.21;False;ERR
386;5.45;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;14.31;False;TO;TO;ERR
387;0.0;False;0.01;True;0.0;True;31.38;True;0.24950750900000074;ERR;ERR;ERR;ERR;ERR;ERR;ERR
388;0.01;False;0.1;False;0.37;False;0.56;False;0.17230473200000002;0.1;False;ERR;ERR;0.53;False;ERR
389;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
390;0.0;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
391;16.74;True;0.01;True;0.01;True;0.2;True;0.172977743;0.06;True;0.05;True;0.03;True;ERR
392;0.02;True;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.02;False;0.04;False;ERR
393;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
394;0.01;False;0.04;False;0.01;False;ERR;ERR;ERR;0.07;False;0.48;False;0.17;False;ERR
395;0.01;False;0.01;True;0.01;True;3.28;True;0.2919857920000002;0.06;True;0.2;False;0.03;True;ERR
396;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.04;False;ERR
397;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
398;0.01;False;0.01;False;0.01;False;0.05;False;7.565000000000349e-05;0.07;False;0.03;False;0.03;False;ERR
399;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.03;False;0.03;False;0.04;False;ERR
400;0.01;False;0.84;False;2.11;False;ERR;ERR;ERR;0.25;False;0.94;False;3.91;False;ERR
401;0.01;False;TO;TO;ERR;ERR;0.39;False;0.08646127600000003;TO;TO;TO;TO;TO;TO;ERR
402;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.04;False;ERR
403;0.0;False;1.4;False;0.01;False;TO;TO;TO;0.15;False;ERR;ERR;3.93;False;ERR
404;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;0.08;False;0.03;False;0.04;False;ERR
405;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
406;ERR;ERR;0.01;False;ERR;ERR;TO;TO;TO;0.06;False;ERR;ERR;0.03;False;ERR
407;ERR;ERR;2.83;False;0.01;False;1.88;False;0.216459116;0.49;False;0.05;False;3.94;False;ERR
408;0.33;True;0.0;True;0.01;True;1.54;True;0.405737306;0.05;True;0.04;False;0.04;True;ERR
409;0.01;False;0.06;False;0.1;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
410;ERR;ERR;0.45;False;0.01;False;ERR;ERR;ERR;0.11;False;0.39;False;0.7;False;ERR
411;TO;TO;0.01;True;0.01;True;0.79;True;0.19112913099999995;0.06;True;0.06;True;0.04;True;ERR
412;0.01;False;0.01;False;0.0;False;TO;TO;TO;0.07;False;0.05;False;0.04;False;ERR
413;0.01;False;3.4;False;ERR;ERR;ERR;ERR;ERR;7.86;False;6.41;False;45.05;False;ERR
414;0.01;False;0.03;False;0.01;False;66.23;False;0.27402230399999894;ERR;ERR;ERR;ERR;ERR;ERR;ERR
415;0.0;False;0.01;False;0.01;False;0.08;False;6.657999999999664e-05;0.06;False;0.03;False;0.04;False;ERR
416;0.0;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.02;False;ERR
417;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.03;False;ERR
418;0.02;False;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.02;True;ERR
419;41.84;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;4.79;False;0.02;True;ERR
420;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
421;0.0;False;0.12;False;0.01;False;ERR;ERR;ERR;0.07;False;0.1;False;0.11;False;ERR
422;0.01;False;0.38;False;0.1;False;ERR;ERR;ERR;0.24;False;0.55;False;0.23;False;ERR
423;0.0;False;0.0;False;0.01;False;1.66;False;0.21977749999999996;0.05;False;0.04;False;0.04;False;ERR
424;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False;ERR
425;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
426;0.01;False;1.76;False;0.0;False;ERR;ERR;ERR;0.54;False;0.09;False;0.04;False;ERR
427;0.01;False;0.0;True;0.01;True;18.63;True;0.28862026899999904;ERR;ERR;ERR;ERR;ERR;ERR;ERR
428;0.01;False;0.01;True;0.01;True;0.2;True;0.132846283;0.07;True;ERR;ERR;0.06;True;ERR
429;19.16;True;0.01;True;0.01;True;0.08;True;0.054178504;0.05;True;0.03;True;0.03;True;ERR
430;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;True;0.05;True;ERR
431;0.01;False;33.65;False;52.16;False;ERR;ERR;ERR;2.36;False;0.25;False;97.29;False;ERR
432;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
433;0.0;False;0.89;False;0.01;False;6.45;False;0.07067287000000011;0.31;False;0.04;False;2.98;False;ERR
434;0.01;False;TO;TO;0.0;False;ERR;ERR;ERR;TO;TO;0.29;False;12.55;False;ERR
435;0.01;False;0.01;False;0.01;False;9.4;False;0.10939065900000067;0.05;False;0.04;False;0.04;False;ERR
436;87.86;False;2.17;False;4.03;False;ERR;ERR;ERR;0.62;False;0.05;False;3.68;False;ERR
437;0.01;False;0.01;True;0.01;True;43.4;True;0.7093255090000028;0.06;True;4.09;False;0.04;True;ERR
438;0.01;False;0.03;False;0.01;False;TO;TO;TO;0.07;False;0.03;False;0.11;False;ERR
439;0.0;False;0.08;False;0.01;False;ERR;ERR;ERR;0.07;False;ERR;ERR;0.15;False;ERR
440;ERR;ERR;0.01;False;0.01;False;2.54;False;0.13589567600000008;0.05;False;0.06;False;0.05;False;ERR
441;0.01;False;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.65;False;0.05;True;ERR
442;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
443;ERR;ERR;0.09;False;1.15;False;TO;TO;TO;0.21;False;0.24;False;0.04;False;ERR
444;TO;TO;77.05;True;0.72;True;ERR;ERR;ERR;0.12;True;TO;TO;1.45;True;ERR
445;0.19;True;0.01;True;0.01;True;0.89;True;0.799397669;0.06;True;0.05;True;0.03;True;ERR
446;0.01;False;47.49;False;58.0;False;ERR;ERR;ERR;2.97;False;0.27;False;TO;TO;ERR
447;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.04;True;0.06;True;0.03;True;ERR
448;ERR;ERR;0.0;True;0.01;True;0.28;True;0.0005404210000000131;0.06;True;0.02;True;0.03;True;ERR
449;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.07;False;0.03;True;ERR
450;TO;TO;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.17;False;0.03;True;ERR
451;ERR;ERR;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR
452;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
453;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
454;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
455;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
456;TO;TO;0.38;False;0.54;False;TO;TO;TO;0.09;False;0.4;False;1.19;False;ERR
457;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.02;False;0.05;False;ERR
458;0.02;False;7.46;False;31.16;False;ERR;ERR;ERR;12.33;False;0.17;False;3.79;False;ERR
459;0.68;False;0.01;False;0.01;False;0.76;False;0.133255813;0.07;True;0.05;False;0.04;False;ERR
460;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
461;0.01;False;0.01;False;0.0;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
462;0.03;True;0.01;True;0.0;True;0.21;True;0.09972409000000002;0.05;True;0.04;False;0.04;True;ERR
463;0.0;False;0.0;False;0.01;False;TO;TO;TO;0.05;False;ERR;ERR;0.04;False;ERR
464;0.01;False;1.11;True;2.24;True;ERR;ERR;ERR;0.39;True;0.38;True;2.96;True;ERR
465;0.0;False;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.15;False;0.05;False;ERR
466;0.0;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;0.04;False;TO;TO;ERR
467;0.01;False;0.13;False;0.1;False;ERR;ERR;ERR;0.25;False;0.23;False;0.03;False;ERR
468;0.01;False;0.15;False;0.01;False;ERR;ERR;ERR;0.08;False;0.05;False;0.04;False;ERR
469;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.03;False;ERR
470;0.01;False;0.01;False;0.01;False;0.07;False;2.719999999999112e-05;ERR;ERR;ERR;ERR;ERR;ERR;ERR
471;0.01;False;0.0;False;0.01;False;0.24;False;0.13992492;0.06;False;0.05;False;0.03;False;ERR
472;0.0;False;0.89;False;0.01;False;2.68;False;0.11697133700000029;0.17;False;0.05;False;1.38;False;ERR
473;0.02;False;TO;TO;0.01;False;2.8;False;0.20342630300000009;8.11;False;83.83;False;1.48;False;ERR
474;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
475;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
476;0.01;False;0.0;True;0.01;True;8.95;True;0.3786806680000012;ERR;ERR;ERR;ERR;ERR;ERR;ERR
477;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
478;0.01;False;0.01;False;0.01;False;2.6;False;0.3636810039999998;0.05;False;0.04;False;0.04;False;ERR
479;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;True;0.02;True;ERR
480;0.01;False;2.39;False;0.01;False;ERR;ERR;ERR;0.28;False;0.04;False;2.37;False;ERR
481;0.02;False;0.38;False;0.02;False;1.3;False;0.08704962700000007;0.13;False;0.3;False;0.42;False;ERR
482;0.01;False;0.01;True;0.0;True;0.26;True;0.211056641;0.06;True;0.08;True;0.04;True;ERR
483;TO;TO;76.42;True;0.45;True;ERR;ERR;ERR;0.13;True;0.32;True;1.26;True;ERR
484;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
485;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
486;0.0;True;0.63;False;0.75;False;ERR;ERR;ERR;0.12;False;ERR;ERR;1.23;False;ERR
487;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;0.05;False;0.05;False;0.03;False;ERR
488;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.05;False;0.05;False;ERR
