name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result
23;0.01;False;0.24;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
24;0.0;False;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.05;False;0.04;False
25;0.01;False;0.07;False;0.01;False;31.81;False;0.17144744099999798;0.07;False;0.05;False;0.34;False
26;0.01;False;0.01;False;0.01;False;1.06;False;0.17203709199999995;0.05;False;0.06;False;0.05;False
27;0.0;False;0.01;False;0.01;False;0.03;False;8.446000000000148e-05;0.06;False;0.02;False;0.03;False
28;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;8.63;False;0.32;False;TO;TO
29;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
30;0.01;False;41.3;False;88.13;False;ERR;ERR;ERR;1.86;False;0.28;False;TO;TO
31;ERR;ERR;29.61;True;24.33;True;ERR;ERR;ERR;2.47;True;34.17;False;52.0;True
32;1.29;True;0.01;True;0.02;True;0.35;True;0.153494453;0.06;True;0.03;False;0.05;True
33;0.01;False;3.43;False;0.0;False;ERR;ERR;ERR;6.24;False;18.72;False;0.16;False
34;0.02;False;0.01;False;0.01;False;0.26;False;0.22172418100000002;0.05;False;0.06;False;0.04;False
35;0.01;False;40.51;False;57.11;False;ERR;ERR;ERR;2.84;False;0.24;False;TO;TO
36;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
37;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False
38;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
39;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
40;0.01;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;0.17;False;42.15;False
41;0.0;True;0.01;True;0.01;True;8.73;True;4.026701656;0.05;True;ERR;ERR;0.04;True
42;TO;TO;0.37;False;0.78;False;0.28;False;0.232983463;0.15;False;0.61;False;1.48;False
43;0.01;False;0.01;True;0.01;True;0.22;True;0.19985301;0.06;True;0.05;True;0.03;True
44;0.0;False;0.02;True;ERR;ERR;TO;TO;TO;0.05;True;0.04;True;0.04;True
45;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;ERR;ERR;0.04;False
46;0.02;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.05;False;0.03;False
47;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;ERR;ERR;0.03;True
48;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;True;0.03;True
49;0.01;False;TO;TO;0.01;False;TO;TO;TO;TO;TO;ERR;ERR;TO;TO
50;0.0;True;0.01;True;0.01;True;0.36;True;0.18922296900000002;0.06;True;0.06;True;0.05;True
51;0.0;False;0.0;True;0.01;True;6.6;True;0.3298480889999995;ERR;ERR;ERR;ERR;ERR;ERR
52;ERR;ERR;0.0;False;0.01;False;1.72;False;0.15357761400000003;0.06;False;0.04;False;0.04;False
53;0.02;False;0.01;True;0.01;True;ERR;ERR;ERR;0.04;True;0.04;False;0.03;True
54;ERR;ERR;0.01;False;ERR;ERR;ERR;ERR;ERR;0.05;False;ERR;ERR;0.04;False
55;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
56;0.01;False;0.01;False;0.0;False;TO;TO;TO;0.07;False;0.05;False;0.02;False
57;0.0;False;0.01;False;0.0;False;37.64;False;8.99599999968359e-05;0.06;False;0.03;False;0.03;False
58;0.01;False;1.02;False;0.01;False;ERR;ERR;ERR;0.21;False;0.01;False;0.04;False
59;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.01;False;0.04;False
60;0.0;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False
61;0.02;False;0.01;False;0.01;False;0.17;False;5.5630000000000956e-05;0.06;False;0.02;False;0.04;False
62;0.01;False;TO;TO;0.01;False;2.22;False;0.12997957000000016;TO;TO;5.79;False;66.91;False
63;0.01;False;0.01;False;0.01;False;0.02;False;0.000332370999999998;0.05;False;0.13;False;0.06;False
64;TO;TO;41.42;True;0.49;True;ERR;ERR;ERR;0.14;True;0.05;False;1.23;True
65;ERR;ERR;0.0;False;0.01;False;9.87;False;0.00013034000000011758;0.06;False;0.03;False;0.03;False
66;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
67;0.03;True;0.1;True;0.21;True;ERR;ERR;ERR;0.09;True;ERR;ERR;0.37;True
68;0.0;False;0.04;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
69;ERR;ERR;0.01;False;0.01;False;8.16;False;0.0018064020000005954;0.05;False;0.03;False;0.03;False
70;0.01;False;TO;TO;ERR;ERR;0.12;False;0.0006197809999999859;TO;TO;TO;TO;TO;TO
71;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
72;0.01;False;0.01;False;ERR;ERR;0.06;False;0.0007000200000000026;0.06;False;0.07;False;0.04;False
73;91.27;True;0.01;True;0.01;True;0.58;True;0.5079075279999999;0.06;True;6.03;False;0.04;True
74;ERR;ERR;0.01;True;0.01;True;0.42;True;0.09196754200000001;0.06;True;0.04;True;0.03;True
75;0.02;False;0.01;False;0.01;False;0.21;False;1.1580000000011026e-05;0.05;False;0.03;False;0.04;False
76;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
77;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.02;False
78;0.04;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.07;True;0.03;True
79;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
80;8.12;True;0.0;False;0.0;False;ERR;ERR;ERR;0.05;False;0.02;False;0.03;False
81;0.01;False;0.03;False;0.03;False;ERR;ERR;ERR;0.06;False;0.17;False;0.07;False
82;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
83;0.01;False;2.27;False;0.08;False;ERR;ERR;ERR;0.48;False;1.41;False;4.92;False
84;0.01;False;4.43;False;0.01;False;ERR;ERR;ERR;5.58;False;0.04;False;0.15;False
85;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.02;False
86;0.01;False;0.0;False;0.02;False;ERR;ERR;ERR;0.05;False;0.06;False;0.03;False
87;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;0.05;False;0.03;False;0.05;False
88;ERR;ERR;0.02;True;0.01;True;ERR;ERR;ERR;0.08;True;ERR;ERR;0.05;True
89;0.01;False;32.36;False;2.5;False;ERR;ERR;ERR;5.58;False;38.4;False;0.16;False
90;0.01;False;1.52;False;2.1;False;ERR;ERR;ERR;0.15;False;1.16;False;4.96;False
91;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
92;ERR;ERR;0.01;False;0.01;False;16.72;False;0.1678232780000002;0.05;False;0.02;False;0.02;False
93;0.03;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.05;True
94;ERR;ERR;0.01;False;0.01;False;1.71;False;0.19543756499999998;0.06;False;0.05;False;0.04;False
95;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False
96;ERR;ERR;TO;TO;0.01;False;0.26;False;0.0007978310000000266;TO;TO;TO;TO;TO;TO
97;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
98;0.01;False;0.72;False;0.72;False;88.94;False;0.7450756439999964;0.16;False;ERR;ERR;1.51;False
99;0.01;False;0.74;False;0.01;False;ERR;ERR;ERR;1.16;False;1.68;False;0.06;False
100;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.03;False;0.03;True
101;0.01;False;TO;TO;0.0;False;ERR;ERR;ERR;TO;TO;0.16;False;0.04;False
102;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
103;0.0;False;0.01;True;0.01;True;0.41;True;0.14049011099999997;ERR;ERR;ERR;ERR;ERR;ERR
104;TO;TO;0.01;True;0.01;True;0.68;True;0.34692707700000003;0.05;True;0.06;False;0.04;True
105;TO;TO;0.29;False;0.68;False;ERR;ERR;ERR;0.06;True;0.49;False;1.38;False
106;0.0;False;0.01;True;0.01;True;8.43;True;0.2344000340000001;ERR;ERR;ERR;ERR;ERR;ERR
107;ERR;ERR;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
108;0.01;False;19.87;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
109;0.01;False;0.01;False;0.01;False;2.75;False;0.1087007790000003;0.06;False;0.02;False;0.04;False
110;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.02;False;0.04;False
111;TO;TO;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;TO;TO;0.04;True
112;0.01;False;0.01;True;0.01;True;5.56;True;0.221066961;ERR;ERR;ERR;ERR;ERR;ERR
113;0.01;False;0.7;False;0.01;False;ERR;ERR;ERR;0.11;False;0.06;False;1.92;False
114;0.0;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;TO;TO;0.03;True
115;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False
116;0.0;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
117;0.01;False;0.0;False;0.01;False;0.07;False;0.030016960000000002;0.06;False;0.05;False;0.04;False
118;0.01;False;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.33;False;0.02;True
119;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.11;False;0.04;False
120;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.02;False;0.04;False
121;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.04;False;0.04;False;0.02;False
122;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
123;0.01;False;ERR;ERR;0.02;True;ERR;ERR;ERR;0.06;True;0.06;True;0.04;True
124;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
125;0.0;False;0.01;True;0.0;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
126;0.0;False;0.01;False;ERR;ERR;0.06;False;0.0006865799999999991;0.06;False;0.06;False;0.04;False
127;0.01;False;0.0;False;0.01;False;0.72;False;3.16000000000205e-05;0.06;False;0.03;False;0.03;False
128;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;0.21;False;TO;TO
129;ERR;ERR;0.01;False;ERR;ERR;TO;TO;TO;0.06;False;0.05;False;0.03;False
130;0.01;False;0.01;False;0.01;False;0.26;False;0.186171466;0.05;False;0.03;False;0.04;False
131;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
132;ERR;ERR;TO;TO;0.01;False;ERR;ERR;ERR;74.28;False;0.72;False;TO;TO
133;0.01;False;1.23;False;3.16;False;ERR;ERR;ERR;0.39;False;1.4;False;5.6;False
134;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;2.66;False;TO;TO
135;88.43;False;0.52;False;0.77;False;0.39;False;0.252876473;0.11;False;0.52;False;1.68;False
136;0.01;False;86.98;False;0.01;False;0.79;False;0.5070509270000001;12.2;False;60.69;False;TO;TO
137;0.01;False;1.81;False;3.94;False;ERR;ERR;ERR;0.44;False;1.66;False;7.85;False
138;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.02;False
139;0.0;False;0.09;False;0.13;False;0.47;False;0.097389267;0.07;False;ERR;ERR;0.35;False
140;0.01;False;0.01;False;0.0;False;0.03;False;1.1129999999998086e-05;0.04;False;0.04;False;0.03;False
141;0.0;False;56.29;False;82.4;False;ERR;ERR;ERR;3.3;False;0.25;False;TO;TO
142;0.01;False;0.01;False;0.01;False;0.7;False;0.13636978599999994;0.05;False;0.04;False;0.03;False
143;0.02;False;0.01;False;0.01;False;0.03;False;4.923999999999901e-05;0.06;False;0.03;False;0.03;False
144;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.02;False;0.03;False
145;ERR;ERR;1.84;False;1.39;False;ERR;ERR;ERR;0.09;False;0.05;False;1.64;False
146;0.01;False;10.14;False;0.0;False;13.37;False;0.3271866670000012;0.25;False;4.06;False;12.27;False
147;0.01;True;0.01;False;0.02;False;TO;TO;TO;0.06;False;0.04;False;0.04;False
148;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False
149;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
150;0.01;False;0.6;False;0.01;False;39.49;False;0.21395296400000063;0.1;False;0.53;False;1.02;False
151;TO;TO;1.06;False;0.84;False;0.2;False;0.1702069;0.15;False;0.58;False;1.58;False
152;ERR;ERR;0.01;False;0.01;False;2.18;False;1.625099999991164e-05;0.06;False;0.04;False;0.03;False
153;0.01;False;0.01;True;0.0;True;4.28;True;0.36016804999999996;ERR;ERR;ERR;ERR;ERR;ERR
154;0.01;False;0.05;False;0.06;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
155;0.0;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;ERR;ERR;0.04;False
156;0.01;False;0.19;False;0.1;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
157;0.01;False;0.01;False;0.01;False;0.04;False;9.200000000000874e-06;0.06;False;0.04;False;0.04;False
158;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False
159;0.55;False;61.83;False;0.0;False;ERR;ERR;ERR;5.76;False;0.2;False;0.9;False
160;0.08;True;0.89;True;1.71;True;0.42;True;0.362794832;0.37;True;0.77;True;3.63;True
161;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False
162;0.01;False;0.01;True;0.01;True;5.74;True;0.2137322140000002;ERR;ERR;0.09;False;0.04;True
163;ERR;ERR;0.04;False;0.03;False;2.71;False;0.3750400949999997;0.1;False;ERR;ERR;0.04;False
164;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
165;0.02;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True
166;0.01;False;0.0;False;0.0;False;0.23;False;0.131177931;0.06;False;0.04;False;0.03;False
167;0.01;False;0.88;False;1.3;False;ERR;ERR;ERR;0.18;False;ERR;ERR;1.89;False
168;0.01;False;0.01;False;0.0;False;0.17;False;0.00014155999999998503;0.06;False;0.04;False;0.03;False
169;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.05;True
170;0.01;False;0.67;False;1.11;False;ERR;ERR;ERR;0.12;False;0.27;False;1.36;False
171;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False
172;20.19;True;0.0;True;0.01;True;1.39;True;0.2528980620000001;0.05;True;0.18;False;0.03;True
173;0.01;False;47.05;False;58.19;False;ERR;ERR;ERR;3.58;False;0.22;False;TO;TO
174;0.01;False;0.12;False;0.16;False;ERR;ERR;ERR;0.07;False;0.22;False;0.37;False
175;7.07;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.06;True;0.04;True
176;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
177;0.01;False;0.0;False;0.01;False;TO;TO;TO;0.05;False;0.05;False;0.03;False
178;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False
179;0.02;False;0.0;True;0.01;True;4.55;True;0.2773990669999993;ERR;ERR;ERR;ERR;ERR;ERR
180;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False
181;0.0;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;0.04;False;TO;TO
182;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.07;False;0.04;False
183;TO;TO;64.83;True;0.45;True;ERR;ERR;ERR;0.13;True;40.25;False;1.26;True
184;TO;TO;0.01;True;0.0;True;32.18;True;20.42760679;0.05;True;0.04;True;0.02;True
185;0.01;False;0.06;False;0.07;False;0.4;False;0.05961264000000005;0.07;False;0.05;False;0.12;False
186;TO;TO;0.01;True;0.0;True;TO;TO;TO;0.07;True;0.05;True;0.04;True
187;0.01;False;0.01;True;0.01;True;4.66;True;0.3007261899999998;ERR;ERR;ERR;ERR;ERR;ERR
188;TO;TO;0.01;True;0.01;True;0.36;True;0.330844511;0.06;True;0.05;True;0.04;True
189;0.0;False;0.18;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
190;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False
191;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
192;ERR;ERR;0.0;True;0.0;True;TO;TO;TO;0.06;True;0.53;False;0.04;True
193;0.0;False;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.02;False;0.04;False
194;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
195;0.01;False;0.02;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
196;ERR;ERR;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
197;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
198;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;ERR;ERR;0.04;True
199;0.01;False;0.42;False;0.01;False;ERR;ERR;ERR;0.15;False;0.09;False;1.64;False
200;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.02;False
201;0.0;False;1.2;False;0.01;False;TO;TO;TO;0.17;False;0.06;False;0.67;False
202;4.12;False;2.04;False;0.01;False;1.4;False;0.14828482799999998;0.81;False;0.06;False;0.03;False
203;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
204;0.01;True;0.02;True;0.01;True;2.4;True;0.21511083499999994;0.06;True;0.05;False;0.04;True
205;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
206;0.01;False;0.71;False;1.74;False;ERR;ERR;ERR;0.22;False;0.77;False;3.18;False
207;0.02;True;0.0;True;0.01;True;0.25;True;0.001159201999999998;0.06;True;0.04;False;0.04;True
208;ERR;ERR;0.01;True;0.01;True;TO;TO;TO;0.06;True;0.04;True;0.03;True
209;0.38;False;0.01;False;0.01;False;0.22;False;0.190835071;0.07;False;0.05;False;0.04;False
210;0.0;False;0.02;False;0.01;False;7.31;False;0.3204581010000007;0.07;False;0.13;False;0.03;False
211;ERR;ERR;0.01;False;0.01;False;13.8;False;0.1487756289999993;0.05;False;0.03;False;0.04;False
212;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO
213;0.04;True;0.01;True;0.01;True;1.11;True;0.21574019600000005;0.06;True;0.14;False;0.03;True
214;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
215;ERR;ERR;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;ERR;ERR;TO;TO
216;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False
217;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False
218;0.01;False;0.0;True;0.01;True;11.78;True;0.38457360399999985;ERR;ERR;ERR;ERR;ERR;ERR
219;0.38;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.05;True
220;0.01;False;2.42;False;4.63;False;0.42;False;0.346970576;0.6;False;2.23;False;9.11;False
221;0.02;False;0.01;False;0.01;False;1.16;False;2.1379999999959765e-05;0.06;False;0.03;False;0.03;False
222;0.01;False;0.01;True;0.01;True;16.23;True;0.24517608499999888;0.05;True;0.11;False;0.04;True
223;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
224;0.03;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;False;0.05;True
225;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
226;0.01;False;0.0;False;0.0;False;0.03;False;2.6610000000003298e-05;0.05;False;0.03;False;0.03;False
227;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
228;0.0;False;0.01;True;0.01;True;5.17;True;0.20803784800000003;ERR;ERR;ERR;ERR;ERR;ERR
229;TO;TO;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.24;False;0.04;True
230;23.72;True;0.0;True;0.01;True;0.33;True;0.29073695;0.06;True;0.07;True;0.04;True
231;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.04;True;0.04;False;0.04;True
232;0.02;False;TO;TO;0.01;False;2.71;False;0.15655227699999985;60.16;False;3.76;False;TO;TO
233;0.0;False;25.05;False;35.41;False;ERR;ERR;ERR;2.31;False;4.07;False;50.14;False
234;0.0;False;0.1;False;0.06;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
235;0.01;False;0.0;True;0.01;True;0.29;True;0.03240692199999995;0.07;True;ERR;ERR;0.04;True
236;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;0.04;False;0.04;False
237;0.01;False;TO;TO;0.0;False;10.87;False;0.17338006399999983;TO;TO;TO;TO;TO;TO
238;0.01;False;23.49;False;35.77;False;ERR;ERR;ERR;1.45;False;0.22;False;70.04;False
239;0.0;False;0.01;False;0.01;False;12.26;False;0.00022887099999913119;0.04;False;0.04;False;0.03;False
240;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
241;0.01;True;0.01;False;0.01;False;TO;TO;TO;0.04;False;0.02;False;0.02;False
242;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
243;0.0;False;0.06;False;0.04;False;0.44;False;0.316815487;0.12;False;0.14;False;0.04;False
244;TO;TO;TO;TO;ERR;ERR;0.15;False;0.12040893999999999;TO;TO;TO;TO;TO;TO
245;ERR;ERR;TO;TO;4.9;False;ERR;ERR;ERR;39.34;False;41.05;False;TO;TO
246;0.01;False;0.01;False;0.01;False;1.14;False;0.1882815579999999;0.06;False;0.04;False;0.04;False
247;ERR;ERR;0.0;True;0.01;True;0.45;False;0.15576269599999998;ERR;ERR;0.04;False;0.04;True
248;ERR;ERR;0.01;False;ERR;ERR;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False
249;0.02;False;0.43;False;0.53;False;ERR;ERR;ERR;0.19;False;ERR;ERR;1.11;False
250;ERR;ERR;0.01;False;0.01;False;0.04;False;9.679999999998024e-06;0.06;False;0.05;False;0.04;False
251;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
252;0.01;False;3.09;False;4.53;False;ERR;ERR;ERR;0.24;False;2.47;False;10.32;False
253;ERR;ERR;0.01;False;0.01;False;8.43;False;0.0019628019999995416;0.05;False;0.03;False;0.02;False
254;ERR;ERR;0.01;True;0.01;True;TO;TO;TO;0.05;True;0.06;True;0.03;True
255;0.01;False;0.01;False;0.01;False;1.65;False;0.1463435660000001;0.05;False;0.05;False;0.04;False
256;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True
257;0.15;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.07;False;0.03;True
258;ERR;ERR;0.0;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
259;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
260;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
261;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.03;False;0.04;True
262;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;ERR;ERR;0.03;False
263;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.02;True
264;TO;TO;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.02;True;0.03;True
265;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.05;False
266;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.03;True;0.02;True
267;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
268;0.01;False;4.38;False;0.0;False;0.25;False;0.06538942499999997;0.78;False;0.05;False;8.34;False
269;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
270;0.01;False;0.01;False;0.0;False;6.45;False;0.09535218499999942;0.07;False;0.03;False;0.04;False
271;0.02;False;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False
272;0.01;False;0.1;False;0.01;False;TO;TO;TO;0.09;False;0.23;False;0.56;False
273;0.0;False;0.01;False;0.02;False;8.4;False;0.17881332800000038;ERR;ERR;ERR;ERR;ERR;ERR
274;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.11;False;0.04;True
275;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.02;False;0.03;False
276;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.03;False;0.05;False
277;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
278;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;ERR;ERR;0.02;True
279;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.03;False
280;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
281;0.01;False;0.41;False;1.02;False;ERR;ERR;ERR;0.17;False;0.54;False;2.04;False
282;0.01;False;0.01;False;0.0;False;16.18;False;0.0932842229999995;0.06;False;0.05;False;0.04;False
283;ERR;ERR;0.01;True;0.0;True;TO;TO;TO;0.06;True;0.04;True;0.04;True
284;0.02;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.02;False;0.03;False
285;0.01;False;TO;TO;0.0;False;ERR;ERR;ERR;TO;TO;1.38;False;TO;TO
286;ERR;ERR;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
287;ERR;ERR;0.01;False;0.01;False;1.45;False;0.18520929500000016;0.05;False;0.04;False;0.04;False
288;32.41;True;0.0;True;0.01;True;1.7;True;0.418043398;0.05;True;0.09;True;0.05;True
289;ERR;ERR;0.01;True;0.0;True;0.18;True;0.13830795899999998;0.05;True;0.06;True;0.03;True
